"particle_id","sample_id","max_cor_val","bad_spectra","material_class","area_um2","perimeter_um","max_length_um","min_length_um","aspect_ratio","circularity","centroid_x","centroid_y","first_x","first_y","acc_analy_conf","max_cor_name","mean_snr","r","g","b","count","mean_length","size_class","client_id","sample_prop","Client_ID_MSSupdate","sample_type","material_simple","sample_or_blank","sample_location","sample_depth_general","date_raw","date","shape","length_um","width_um","polymer_density_group","density_g_cm3","density_source_note","buoyancy_freshwater","buoyancy_marine","r_med","height_um","V_um3","mass_ug","mass_ug_fixed_density_1.1"
23,"MBMS_06_07DEC23_Pst1DS_1of1_rt",0.639810701,TRUE,"poly(ethylene)",1875,85.35533906,60.35533906,31.06601718,1.942809042,0.309207662,7033.333333,8441.666667,7025,8425,"confident","f09b5b1cae34819389ce9faa10d5f9ce",0.007356625,83,84,89,1,45.71067812,"<212 µm",6,1,"CRR20231207SS_2","river water","plastic","sample","Carmel","surface","20231207",2023-12-07,"fragment",60.35533906,31.06601718,"polyethylene",0.94,"TODO(cite): polymer density handbook/default table","buoyant","buoyant",0.5,15.53300859,15249.4955244389,14334.5257929726,16774.4450768828
507,"MBMS_06_07DEC23_Pst1DS_1of1_rt",0.61435564,TRUE,"poly(ethylene)",1250,50,50,25,2,0.159154943,2400,8687.5,2400,8675,"confident","efb161c796b0f43b9f7c777550de4c3a",0.006237376,128,128,128,1,37.5,"<212 µm",6,1,"CRR20231207SS_2","river water","plastic","sample","Carmel","surface","20231207",2023-12-07,"fragment",50,25,"polyethylene",0.94,"TODO(cite): polymer density handbook/default table","buoyant","buoyant",0.5,12.5,8181.23086872342,7690.35701660001,8999.35395559576
826,"MBMS_06_07DEC23_Pst1DS_1of1_rt",0.612580181,TRUE,"polyacrylonitriles (nitriles)",2500,120.7106781,80.90169944,30.90169944,2.618033989,0.463811494,237.5,9050,225,9025,"confident","2615c4055c81c2764f46b06fcbec644a",0.00762139,104,102,115,1,55.90169944,"<212 µm",6,1,"CRR20231207SS_2","river water","plastic","sample","Carmel","surface","20231207",2023-12-07,"fragment",80.90169944,30.90169944,"acrylic polymers",1.18,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,15.45084972,20225.1149906293,23865.6356889426,22247.6264896922
341,"MBMS_06_07DEC23_Pst1DS_1of1_rt",0.612272459,TRUE,"polystyrenes (polyphenylethylenes, -methylstyrene)",1250,50,50,25,2,0.159154943,3587.5,9025,3575,9025,"confident","39a8b7525ca17ec7251a6b971cfe06a0",0.006517417,86,87,91,1,37.5,"<212 µm",6,1,"CRR20231207SS_2","river water","plastic","sample","Carmel","surface","20231207",2023-12-07,"fragment",50,25,"styrenic polymers",1.05,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,12.5,8181.23086872342,8590.29241215959,8999.35395559576
75,"MBMS_06_07DEC23_Pst1DS_1of1_rt",0.639056693,TRUE,"poly(ethylene)",1250,50,50,25,2,0.159154943,6237.5,9300,6225,9300,"confident","f09b5b1cae34819389ce9faa10d5f9ce",0.006355627,93,96,103,1,37.5,"<212 µm",6,1,"CRR20231207SS_2","river water","plastic","sample","Carmel","surface","20231207",2023-12-07,"fragment",50,25,"polyethylene",0.94,"TODO(cite): polymer density handbook/default table","buoyant","buoyant",0.5,12.5,8181.23086872342,7690.35701660001,8999.35395559576
618,"MBMS_06_07DEC23_Pst1DS_1of1_rt",0.638035693,TRUE,"poly(esters/ethers/diglycidylethers/terephthalates)s",1250,50,50,25,2,0.159154943,1587.5,10275,1575,10275,"confident","138c28a84232f62cee5e1d9a1b05df09",0.006897765,74,75,79,1,37.5,"<212 µm",6,1,"CRR20231207SS_2","river water","plastic","sample","Carmel","surface","20231207",2023-12-07,"fragment",50,25,"polyester/PET",1.38,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,12.5,8181.23086872342,11290.0985988383,8999.35395559576
197,"MBMS_06_07DEC23_Pst1DS_1of1_rt",0.631750215,TRUE,"poly(propylene)",1875,85.35533906,60.35533906,31.06601718,1.942809042,0.309207662,4783.333333,10741.66667,4775,10725,"confident","a10d32cb1dd62cfd2207e223abe528cb",0.006948992,87,87,87,1,45.71067812,"<212 µm",6,1,"CRR20231207SS_2","river water","plastic","sample","Carmel","surface","20231207",2023-12-07,"fragment",60.35533906,31.06601718,"polypropylene",0.9,"TODO(cite): polymer density handbook/default table","buoyant","buoyant",0.5,15.53300859,15249.4955244389,13724.5459719951,16774.4450768828
454,"MBMS_06_07DEC23_Pst1DS_1of1_rt",0.617219752,TRUE,"polystyrenes (polyphenylethylenes, -methylstyrene)",2500,120.7106781,75,33.33333333,2.25,0.463811494,2793.75,11575,2800,11550,"confident","aff76c9163a7e421a50d533960ae08db",0.007103868,158,158,166,1,54.16666667,"<212 µm",6,1,"CRR20231207SS_2","river water","plastic","sample","Carmel","surface","20231207",2023-12-07,"fragment",75,33.33333333,"styrenic polymers",1.05,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,16.666666665,21816.6156455658,22907.4464278441,23998.2772101224
430,"MBMS_06_07DEC23_Pst1DS_1of1_rt",0.611291012,TRUE,"polystyrenes (polyphenylethylenes, -methylstyrene)",1250,50,50,25,2,0.159154943,3012.5,11700,3000,11700,"confident","b3ceda1a96231342eac51a2439d1d5bc",0.007500637,105,106,108,1,37.5,"<212 µm",6,1,"CRR20231207SS_2","river water","plastic","sample","Carmel","surface","20231207",2023-12-07,"fragment",50,25,"styrenic polymers",1.05,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,12.5,8181.23086872342,8590.29241215959,8999.35395559576
325,"MBMS_06_07DEC23_Pst1DS_1of1_rt",0.647599205,TRUE,"poly(ethylene)",3750,150,80.90169944,46.35254916,1.745355992,0.477464829,3612.5,12150,3600,12125,"confident","31e1f071eb801a333cb9a9a25a6a2a73",0.007290682,98,97,105,1,63.6271243,"<212 µm",6,1,"CRR20231207SS_2","river water","plastic","sample","Carmel","surface","20231207",2023-12-07,"fragment",80.90169944,46.35254916,"polyethylene",0.94,"TODO(cite): polymer density handbook/default table","buoyant","buoyant",0.5,23.17627458,45506.5087289159,42776.1182051809,50057.1596018075
763,"MBMS_06_07DEC23_Pst1DS_1of1_rt",0.615071672,TRUE,"polystyrenes (polyphenylethylenes, -methylstyrene)",2500,100,60.35533906,41.42135624,1.457106781,0.318309886,637.5,12537.5,625,12525,"confident","975e5af53ac724c98b816c1935208696",0.007550572,108,109,114,1,50.88834765,"<212 µm",6,1,"CRR20231207SS_2","river water","plastic","sample","Carmel","surface","20231207",2023-12-07,"fragment",60.35533906,41.42135624,"styrenic polymers",1.05,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,20.71067812,27110.2142656692,28465.7249789527,29821.2356922362
851,"MBMS_06_07DEC23_Pst1DS_1of1_rt",0.603297695,TRUE,"polystyrenes (polyphenylethylenes, -methylstyrene)",1250,50,50,25,2,0.159154943,0,12562.5,0,12550,"confident","45ba3ec0d35c058d05b9176a3c0cc8fb",0.006756616,181,33,31,1,37.5,"<212 µm",6,1,"CRR20231207SS_2","river water","plastic","sample","Carmel","surface","20231207",2023-12-07,"fragment",50,25,"styrenic polymers",1.05,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,12.5,8181.23086872342,8590.29241215959,8999.35395559576
799,"MBMS_06_07DEC23_Pst1DS_1of1_rt",0.605095126,TRUE,"poly(ethylene)",5000,201.6123776,104.0569415,48.05061467,2.165569415,0.646925863,381.25,12965.625,375,12925,"confident","11efe0695dbd05c2f63b6aa52d68ed70",0.008343511,133,138,141,1,76.05377809,"<212 µm",6,1,"CRR20231207SS_2","river water","plastic","sample","Carmel","surface","20231207",2023-12-07,"fragment",104.0569415,48.05061467,"polyethylene",0.94,"TODO(cite): polymer density handbook/default table","buoyant","buoyant",0.5,24.025307335,62898.107516815,59124.2210658061,69187.9182684966
482,"MBMS_06_07DEC23_Pst3DS_1of2_rt",0.618969343,TRUE,"poly(propylene)",21250,566.6405315,231.1552813,91.92954572,2.514483015,1.202393096,1651.470588,1951.470588,1675,1875,"confident","dfae3b1664eee9371630f71bcd6979fb",0.018115686,131,136,129,1,161.5424135,"<212 µm",6,1,"CRR20231207SS_2","river water","plastic","sample","Carmel","surface","20231207",2023-12-07,"fragment",231.1552813,91.92954572,"polypropylene",0.9,"TODO(cite): polymer density handbook/default table","buoyant","buoyant",0.5,45.96477286,511425.849307239,460283.264376515,562568.434237963
272,"MBMS_06_07DEC23_Pst3DS_1of2_rt",0.650517086,TRUE,"poly(ethylene)",5000,191.4213562,100,50,2,0.583177701,3275,6012.5,3275,5975,"confident","fb788f38ed6f2de291189efaec9e8176",0.012345229,100,99,94,1,75,"<212 µm",6,1,"CRR20231207SS_2","river water","plastic","sample","Carmel","surface","20231207",2023-12-07,"fragment",100,50,"polyethylene",0.94,"TODO(cite): polymer density handbook/default table","buoyant","buoyant",0.5,25,65449.8469497874,61522.8561328001,71994.8316447661
496,"MBMS_06_07DEC23_Pst3DS_1of2_rt",0.625090101,TRUE,"polystyrenes (polyphenylethylenes, -methylstyrene)",3125,141.4213562,75,41.66666667,1.8,0.509295818,1575,6075,1575,6050,"confident","ab761c7e7bbf925e1fb9f46cfe6db184",0.00899617,102,102,102,1,58.33333333,"<212 µm",6,1,"CRR20231207SS_2","river water","plastic","sample","Carmel","surface","20231207",2023-12-07,"fragment",75,41.66666667,"styrenic polymers",1.05,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,20.833333335,34088.4619584684,35792.8850563918,37497.3081543152
696,"MBMS_06_07DEC23_Pst3DS_1of2_rt",0.648806465,TRUE,"poly(tetrafluoroethylene)",8125,270.7106781,128.0776406,63.43808302,2.018939327,0.71775717,175,8682.692308,175,8625,"confident","ca33e8ebb374269cca503800eb1c47b4",0.011939425,101,90,94,1,95.75786183,"<212 µm",6,1,"CRR20231207SS_2","river water","plastic","sample","Carmel","surface","20231207",2023-12-07,"fragment",128.0776406,63.43808302,"PTFE",2.2,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,31.71904151,134940.416751153,296868.916852536,148434.458426268
76,"MBMS_06_07DEC23_Pst3DS_2of2_lft",0.612845472,TRUE,"poly(acrylamide/amid)s",3125,135.3553391,80.90169944,38.6271243,2.094427191,0.466542161,6035,4330,6025,4300,"confident","906cd63667eec0f1a31e4e6695937a2f",0.007738696,129,130,125,1,59.76441187,"<212 µm",6,1,"CRR20231207SS_2","river water","plastic","sample","Carmel","surface","20231207",2023-12-07,"fragment",80.90169944,38.6271243,"polyamide/acrylamide",1.14,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,19.31356215,31601.7421728583,36025.9860770584,34761.9163901441
28,"MBMS_06_07DEC23_Pst3DS_2of2_lft",0.642748969,TRUE,"poly(esters/ethers/diglycidylethers/terephthalates)s",13750,587.6895576,304.5084972,45.15473337,6.743667262,1.998864642,6863.636364,7785.227273,6800,7675,"confident","3d8a1e8bdbea9d1f0619d306409706b2",0.008310694,77,76,72,1,174.8316153,"<212 µm",6,1,"CRR20231207SS_2","river water","plastic","sample","Carmel","surface","20231207",2023-12-07,"fiber",304.5084972,45.15473337,"polyester/PET",1.38,"TODO(cite): polymer density handbook/default table","settling","settling",0.286474508437567,12.9356800458002,487636.11403939,672937.837374359,536399.72544333
109,"MBMS_06_07DEC23_Pst3DS_2of2_lft",0.626821242,TRUE,"poly(esters/ethers/diglycidylethers/terephthalates)s",11875,456.138078,238.6000936,49.76946915,4.794105657,1.394277356,5335.526316,9465.789474,5300,9375,"confident","ff3b919e7b978aaa8441f495e844a9e0",0.00939112,124,125,127,1,144.1847814,"<212 µm",6,1,"CRR20231207SS_2","river water","plastic","sample","Carmel","surface","20231207",2023-12-07,"fiber",238.6000936,49.76946915,"polyester/PET",1.38,"TODO(cite): polymer density handbook/default table","settling","settling",0.286474508437567,14.2576842099449,464180.08966282,640568.523734692,510598.098629102
18,"MBMS_06_07DEC23_Pst3DS_2of2_lft",0.651742074,TRUE,"poly(esters/ethers/diglycidylethers/terephthalates)s",575625,5015.632872,2100.150597,274.0874873,7.662336643,3.477778902,6305.836048,10470.27687,6250,9375,"confident","3d8a1e8bdbea9d1f0619d306409706b2",0.020498462,68,69,64,1,1187.119042,">500 µm",6,1,"CRR20231207SS_2","river water","plastic","sample","Carmel","surface","20231207",2023-12-07,"fiber",2100.150597,274.0874873,"polyester/PET",1.38,"TODO(cite): polymer density handbook/default table","settling","settling",0.286474508437567,78.5190781931555,123913532.651641,171000675.059264,136304885.916805
167,"MBMS_06_07DEC23_Pst3DS_2of2_lft",0.644538696,TRUE,"poly(acrylamide/amid)s",4375,185.3553391,104.0569415,42.04428784,2.474936474,0.624916913,4135.714286,12017.85714,4125,11975,"confident","3b9b4632c6197a745f8c6deb02318531",0.007884302,82,79,74,1,73.05061467,"<212 µm",6,1,"CRR20231207SS_2","river water","plastic","sample","Carmel","surface","20231207",2023-12-07,"fragment",104.0569415,42.04428784,"polyamide/acrylamide",1.14,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,21.02214392,48156.3635761518,54898.2544768131,52971.999933767
188,"MBMS_06_07DEC23_Pst3DS_2of2_rt",0.655665764,TRUE,"poly(acrylamide/amid)s",11250,386.9677166,192.7050983,58.3793584,3.300911548,1.059222221,2945.833333,3550,2900,3475,"confident","04f9ea3185f41be37f533edb8de63a3e",0.008884916,89,91,86,1,125.5422284,"<212 µm",6,1,"CRR20231207SS_2","river water","plastic","sample","Carmel","surface","20231207",2023-12-07,"fiber",192.7050983,58.3793584,"polyamide/acrylamide",1.14,"TODO(cite): polymer density handbook/default table","settling","settling",0.286474508437567,16.7241980005406,515824.209723035,588039.59908426,567406.630695339
178,"MBMS_06_07DEC23_Pst3DS_2of2_rt",0.637285233,TRUE,"poly(acrylamide/amid)s",30625,767.532705,360.4101966,84.97262366,4.241486035,1.530762515,3012.244898,4717.346939,2925,4575,"confident","42a55d344131d3bf09d57ac25d37585f",0.0095351,110,111,106,1,222.6914101,"212-500 µm",6,1,"CRR20231207SS_2","river water","plastic","sample","Carmel","surface","20231207",2023-12-07,"fiber",360.4101966,84.97262366,"polyamide/acrylamide",1.14,"TODO(cite): polymer density handbook/default table","settling","settling",0.286474508437567,24.3424905936489,2043831.11587763,2329967.4721005,2248214.22746539
88,"MBMS_06_07DEC23_Pst3DS_2of2_rt",0.651541124,TRUE,"poly(acrylamide/amid)s",146875,1889.45534,863.5254916,170.087625,5.076944848,1.934262975,4154.680851,6185,4125,5825,"confident","42a55d344131d3bf09d57ac25d37585f",0.019154164,83,79,78,1,516.8065583,">500 µm",6,1,"CRR20231207SS_2","river water","plastic","sample","Carmel","surface","20231207",2023-12-07,"fiber",863.5254916,170.087625,"polyamide/acrylamide",1.14,"TODO(cite): polymer density handbook/default table","settling","settling",0.286474508437567,48.7257687631883,19620518.4044255,22367390.9810451,21582570.2448681
235,"MBMS_06_07DEC23_Pst3DS_2of2_rt",0.641464151,TRUE,"poly(acrylamide/amid)s",446250,4224.397151,1878.712491,237.5296923,7.909379551,3.18230198,2049.509804,9574.544818,1800,8675,"confident","42a55d344131d3bf09d57ac25d37585f",0.020953831,93,95,92,1,1058.121092,">500 µm",6,1,"CRR20231207SS_2","river water","plastic","sample","Carmel","surface","20231207",2023-12-07,"fiber",1878.712491,237.5296923,"polyamide/acrylamide",1.14,"TODO(cite): polymer density handbook/default table","settling","settling",0.286474508437567,68.0462018409691,83250340.1305578,94905387.7488359,91575374.1436136
223,"MBMS_06_07DEC23_Pst3DS_2of2_rt",0.628928533,TRUE,"poly(acrylamide/amid)s",33750,676.014223,271.221445,124.4370628,2.179587326,1.077526663,2482.87037,9182.407407,2500,9050,"confident","9aa126479d0cf0e609f065e3aa49256a",0.021865283,70,69,65,1,197.8292539,"<212 µm",6,1,"CRR20231207SS_2","river water","plastic","sample","Carmel","surface","20231207",2023-12-07,"fragment",271.221445,124.4370628,"polyamide/acrylamide",1.14,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,62.2185314,1099492.2060284,1253421.11487238,1209441.42663124
383,"MBMS_06_07DEC23_Pst3DS_2of2_rt",0.645437619,TRUE,"poly(acrylamide/amid)s",81875,1309.893406,559.4389582,146.3519814,3.822558142,1.667672376,617.1755725,10229.19847,675,9975,"confident","42a55d344131d3bf09d57ac25d37585f",0.013576691,51,50,45,1,352.8954698,"212-500 µm",6,1,"CRR20231207SS_2","river water","plastic","sample","Carmel","surface","20231207",2023-12-07,"fiber",559.4389582,146.3519814,"polyamide/acrylamide",1.14,"TODO(cite): polymer density handbook/default table","settling","settling",0.286474508437567,41.926111930429,9411087.27528387,10728639.4938236,10352196.0028123
144,"MBMS_06_07DEC23_Pst3DS_2of2_rt",0.631062832,TRUE,"poly(acrylamide/amid)s",16875,488.0362816,231.1552813,73.00287455,3.166386019,1.123183134,3483.333333,10194.44444,3450,10100,"confident","e452f147702e7c8ad46716fdc1198531",0.012414881,114,112,100,1,152.0790779,"<212 µm",6,1,"CRR20231207SS_2","river water","plastic","sample","Carmel","surface","20231207",2023-12-07,"fiber",231.1552813,73.00287455,"polyamide/acrylamide",1.14,"TODO(cite): polymer density handbook/default table","settling","settling",0.286474508437567,20.9134626012406,967550.460786554,1103007.52529667,1064305.50686521
312,"MBMS_06_07DEC23_Pst3DS_2of2_rt",0.622138255,TRUE,"poly(ethylene)",21875,509.2907723,215.3943276,101.5579205,2.12090132,0.943569054,1340,10896.42857,1325,10825,"confident","f09b5b1cae34819389ce9faa10d5f9ce",0.014614062,103,99,96,1,158.4761241,"<212 µm",6,1,"CRR20231207SS_2","river water","plastic","sample","Carmel","surface","20231207",2023-12-07,"fragment",215.3943276,101.5579205,"polyethylene",0.94,"TODO(cite): polymer density handbook/default table","buoyant","buoyant",0.5,50.77896025,581608.155872066,546711.666519742,639768.971459272
149,"MBMS_06_07DEC23_Pst3DS_2of2_rt",0.625716791,TRUE,"poly(acrylamide/amid)s",10625,322.3230557,152.4754878,69.68333173,2.188119943,0.778115274,3463.235294,11204.41176,3450,11150,"confident","8681123e1731dc69e476ce0c2fe4f9ea",0.011509719,86,86,78,1,111.0794098,"<212 µm",6,1,"CRR20231207SS_2","river water","plastic","sample","Carmel","surface","20231207",2023-12-07,"fragment",152.4754878,69.68333173,"polyamide/acrylamide",1.14,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,34.841665865,193832.444305273,220968.986508011,213215.6887358
136,"MBMS_06_07DEC23_Pst3DS_2of2_rt",0.606200707,TRUE,"poly(acrylamide/amid)s",5625,206.0660172,104.0569415,54.0569415,1.924950591,0.600731442,3572.222222,11183.33333,3550,11150,"confident","04f9ea3185f41be37f533edb8de63a3e",0.008850098,76,75,70,1,79.0569415,"<212 µm",6,1,"CRR20231207SS_2","river water","plastic","sample","Carmel","surface","20231207",2023-12-07,"fragment",104.0569415,54.0569415,"polyamide/acrylamide",1.14,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,27.02847075,79605.4173149244,90750.1757390138,87565.9590464168
167,"MBMS_06_07DEC23_Pst3DS_2of2_rt",0.623177656,TRUE,"polystyrenes (polyphenylethylenes, -methylstyrene)",3125,166.2570385,104.0569415,30.03163417,3.464911064,0.703882544,3210,11290,3200,11250,"confident","9dbb559da54e92b5929a078abe50c33f",0.006270427,67,69,56,1,67.04428784,"<212 µm",6,1,"CRR20231207SS_2","river water","plastic","sample","Carmel","surface","20231207",2023-12-07,"fiber",104.0569415,30.03163417,"styrenic polymers",1.05,"TODO(cite): polymer density handbook/default table","settling","settling",0.286474508437567,8.6032976364276,73708.7197524036,77394.1557400237,81079.5917276439
242,"MBMS_06_07DEC23_Pst3DS_2of2_rt",0.632027912,TRUE,"poly(esters/ethers/diglycidylethers/terephthalates)s",5625,236.9677166,128.0776406,43.91867286,2.916245695,0.794412331,2297.222222,12150,2275,12100,"confident","a149aa3f2a5c4da77bc0fe3b547a047b",0.00753419,90,89,85,1,85.99815675,"<212 µm",6,1,"CRR20231207SS_2","river water","plastic","sample","Carmel","surface","20231207",2023-12-07,"fragment",128.0776406,43.91867286,"polyester/PET",1.38,"TODO(cite): polymer density handbook/default table","settling","settling",0.5,21.95933643,64675.58436002,89252.3064168276,71143.142796022
